포인트 WKT,시설물 ID,시군구 코,시군구명,읍면동 코,읍면동명,시설코드,안심귀갓길,안심귀갓_1,설치대수,비고,관리기관,전화번호,조성년월,세부위치,데이터 기,이미지명,center_lon,center_lat,geometry_wkt,source_dataset
POINT(126.920113 37.473287),1162010200_14_P42,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_14,관악안심14,1,,,,,성산드림빌,20220920,1162010200_14_P42_305.jpeg,126.920113,37.473287,POINT (126.920113 37.473287),Seoul Safe Route Facilities SHP
POINT(126.920367 37.470621),1162010200_15_P01,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_15,관악안심15,1,,,,,청호축산,20220928,1162010200_15_P01_305.jpeg,126.920367,37.470621,POINT (126.920367 37.470621),Seoul Safe Route Facilities SHP
POINT(126.920417 37.470616),1162010200_15_P02,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_15,관악안심15,1,,관악경찰서 난우파출소,02-870-0860,,청호축산,20220928,1162010200_15_P02_307.jpeg,126.920417,37.470616,POINT (126.920417 37.470616),Seoul Safe Route Facilities SHP
POINT(126.920417 37.470616),1162010200_15_P03,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_15,관악안심15,1,,관악구청 CCTV 통합관제센터,02-879-4963,,청호축산,20220928,1162010200_15_P03_302.jpeg,126.920417,37.470616,POINT (126.920417 37.470616),Seoul Safe Route Facilities SHP
POINT(126.920417 37.470616),1162010200_15_P04,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_15,관악안심15,1,,,,,청호축산,20220928,1162010200_15_P04_305.jpeg,126.920417,37.470616,POINT (126.920417 37.470616),Seoul Safe Route Facilities SHP
POINT(126.920588 37.470558),1162010200_15_P05,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_15,관악안심15,1,,,,,을지로통골뱅이,20220928,1162010200_15_P05_305.jpeg,126.920588,37.470558,POINT (126.920588 37.470558),Seoul Safe Route Facilities SHP
POINT(126.920588 37.470558),1162010200_15_P06,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_15,관악안심15,1,다목적 CCTV,관악구청 토목과장,08-879-6781,,을지로통골뱅이,20220928,1162010200_15_P06_302.jpeg,126.920588,37.470558,POINT (126.920588 37.470558),Seoul Safe Route Facilities SHP
POINT(126.920699 37.470422),1162010200_15_P07,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_15,관악안심15,1,,,,,우림지물포,20220928,1162010200_15_P07_305.jpeg,126.920699,37.470422,POINT (126.920699 37.470422),Seoul Safe Route Facilities SHP
POINT(126.920724 37.470457),1162010200_15_P08,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_15,관악안심15,1,,,,,우림지물포맞은편,20220928,1162010200_15_P08_305.jpeg,126.920724,37.470457,POINT (126.920724 37.470457),Seoul Safe Route Facilities SHP
POINT(126.920957 37.470309),1162010200_15_P09,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_15,관악안심15,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,라이프샵알라딘,20220928,1162010200_15_P09_302.jpeg,126.920957,37.470309,POINT (126.920957 37.470309),Seoul Safe Route Facilities SHP
POINT(126.920957 37.470309),1162010200_15_P10,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_15,관악안심15,1,,,,,라이프샵알라딘,20220928,1162010200_15_P10_305.jpeg,126.920957,37.470309,POINT (126.920957 37.470309),Seoul Safe Route Facilities SHP
POINT(126.921160 37.470207),1162010200_15_P11,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_15,관악안심15,1,,,,,난곡장로교회,20220928,1162010200_15_P11_305.jpeg,126.92116,37.470207,POINT (126.92116 37.470207),Seoul Safe Route Facilities SHP
POINT(126.921160 37.470207),1162010200_15_P12,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_15,관악안심15,1,,관악경찰서 난우파출소,02-870-0860,,난곡장로교회,20220928,1162010200_15_P12_307.jpeg,126.92116,37.470207,POINT (126.92116 37.470207),Seoul Safe Route Facilities SHP
POINT(126.921174 37.470230),1162010200_15_P13,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_15,관악안심15,1,,,,,난곡장로교회,20220928,1162010200_15_P13_304.jpeg,126.921174,37.47023,POINT (126.921174 37.47023),Seoul Safe Route Facilities SHP
POINT(126.921590 37.470128),1162010200_15_P14,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_15,관악안심15,1,다목적 CCTV,관악구청 CCTV 통합관제센터,02-879-4963,,현아헤어,20220928,1162010200_15_P14_302.jpeg,126.92159,37.470128,POINT (126.92159 37.470128),Seoul Safe Route Facilities SHP
POINT(126.921565 37.470150),1162010200_15_P15,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_15,관악안심15,1,,,,,현아헤어,20220928,1162010200_15_P15_305.jpeg,126.921565,37.47015,POINT (126.921565 37.47015),Seoul Safe Route Facilities SHP
POINT(126.921565 37.470150),1162010200_15_P16,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_15,관악안심15,1,,관악경찰서 난우파출소,02-870-0860,,현아헤어,20220928,1162010200_15_P16_307.jpeg,126.921565,37.47015,POINT (126.921565 37.47015),Seoul Safe Route Facilities SHP
POINT(126.921565 37.470150),1162010200_15_P17,1162000000,서울특별시 관악구,1162010200,신림동,301,1162010200_15,관악안심15,1,,,,,현아헤어,20220928,1162010200_15_P17_301.jpeg,126.921565,37.47015,POINT (126.921565 37.47015),Seoul Safe Route Facilities SHP
POINT(126.921934 37.470110),1162010200_15_P18,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_15,관악안심15,1,,,,,대일이엔지(주),20220928,1162010200_15_P18_305.jpeg,126.921934,37.47011,POINT (126.921934 37.47011),Seoul Safe Route Facilities SHP
POINT(126.922055 37.470175),1162010200_15_P19,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_15,관악안심15,1,,,,,대일이엔지(주),20220928,1162010200_15_P19_305.jpeg,126.922055,37.470175,POINT (126.922055 37.470175),Seoul Safe Route Facilities SHP
POINT(126.922055 37.470175),1162010200_15_P20,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_15,관악안심15,1,다목적 CCTV,관악구청 토목과장,08-879-6781,,대일이엔지(주),20220928,1162010200_15_P20_302.jpeg,126.922055,37.470175,POINT (126.922055 37.470175),Seoul Safe Route Facilities SHP
POINT(126.922404 37.470179),1162010200_15_P21,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_15,관악안심15,1,,,,,천주교난곡동성당,20220928,1162010200_15_P21_304.jpeg,126.922404,37.470179,POINT (126.922404 37.470179),Seoul Safe Route Facilities SHP
POINT(126.922399 37.470156),1162010200_15_P22,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_15,관악안심15,1,,,,,천주교난곡동성당,20220928,1162010200_15_P22_305.jpeg,126.922399,37.470156,POINT (126.922399 37.470156),Seoul Safe Route Facilities SHP
POINT(126.922397 37.470199),1162010200_15_P23,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_15,관악안심15,1,다목적 CCTV,관악구청 CCTV 통합관제센터,02-879-4963,,천주교난곡동성당,20220928,1162010200_15_P23_302.jpeg,126.922397,37.470199,POINT (126.922397 37.470199),Seoul Safe Route Facilities SHP
POINT(126.922664 37.470128),1162010200_15_P24,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_15,관악안심15,1,,,,,우영이삿짐화물,20220928,1162010200_15_P24_305.jpeg,126.922664,37.470128,POINT (126.922664 37.470128),Seoul Safe Route Facilities SHP
POINT(126.922806 37.470143),1162010200_15_P25,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_15,관악안심15,2,,,,,우영이삿짐화물,20220928,1162010200_15_P25_305.jpeg,126.922806,37.470143,POINT (126.922806 37.470143),Seoul Safe Route Facilities SHP
POINT(126.923134 37.469978),1162010200_15_P26,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_15,관악안심15,2,,,,,난곡어울림,20220928,1162010200_15_P26_305.jpeg,126.923134,37.469978,POINT (126.923134 37.469978),Seoul Safe Route Facilities SHP
POINT(126.923362 37.469946),1162010200_15_P27,1162000000,서울특별시 관악구,1162010200,신림동,301,1162010200_15,관악안심15,1,,,,,무궁화어린이공원앞,20220928,1162010200_15_P27_301.jpeg,126.923362,37.469946,POINT (126.923362 37.469946),Seoul Safe Route Facilities SHP
POINT(126.923362 37.469946),1162010200_15_P28,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_15,관악안심15,1,,관악경찰서 난우파출소,02-870-0860,,무궁화어린이공원앞,20220928,1162010200_15_P28_307.jpeg,126.923362,37.469946,POINT (126.923362 37.469946),Seoul Safe Route Facilities SHP
POINT(126.923362 37.469946),1162010200_15_P29,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_15,관악안심15,1,,관악구청 CCTV 통합관제센터,02-879-4963,,무궁화어린이공원앞,20220928,1162010200_15_P29_302.jpeg,126.923362,37.469946,POINT (126.923362 37.469946),Seoul Safe Route Facilities SHP
POINT(126.923362 37.469946),1162010200_15_P30,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_15,관악안심15,1,,,,,무궁화어린이공원앞,20220928,1162010200_15_P30_305.jpeg,126.923362,37.469946,POINT (126.923362 37.469946),Seoul Safe Route Facilities SHP
POINT(126.923382 37.469911),1162010200_15_P31,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_15,관악안심15,1,,,,,무궁화어린이공원앞,20220928,1162010200_15_P31_304.jpeg,126.923382,37.469911,POINT (126.923382 37.469911),Seoul Safe Route Facilities SHP
POINT(126.915349 37.459968),1162010200_16_P01,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_16,관악안심16,1,,,,,서울숲요양원앞,20220922,1162010200_16_P01_305.jpeg,126.915349,37.459968,POINT (126.915349 37.459968),Seoul Safe Route Facilities SHP
POINT(126.915282 37.460053),1162010200_16_P02,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_16,관악안심16,1,,,,,리치빌,20220922,1162010200_16_P02_304.jpeg,126.915282,37.460053,POINT (126.915282 37.460053),Seoul Safe Route Facilities SHP
POINT(126.915226 37.460106),1162010200_16_P03,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_16,관악안심16,1,,관악경찰서 난우파출소,02-870-0860,,리치빌,20220922,1162010200_16_P03_307.jpeg,126.915226,37.460106,POINT (126.915226 37.460106),Seoul Safe Route Facilities SHP
POINT(126.915313 37.460183),1162010200_16_P04,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_16,관악안심16,1,,,,,리치빌,20220922,1162010200_16_P04_305.jpeg,126.915313,37.460183,POINT (126.915313 37.460183),Seoul Safe Route Facilities SHP
POINT(126.915333 37.460708),1162010200_16_P05,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_16,관악안심16,1,,관악구청 CCTV 통합관제센터,02-879-4963,,난향7길44,20220922,1162010200_16_P05_302.jpeg,126.915333,37.460708,POINT (126.915333 37.460708),Seoul Safe Route Facilities SHP
POINT(126.915406 37.460722),1162010200_16_P06,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_16,관악안심16,1,,,,,난향7길44,20220922,1162010200_16_P06_305.jpeg,126.915406,37.460722,POINT (126.915406 37.460722),Seoul Safe Route Facilities SHP
POINT(126.915355 37.460922),1162010200_16_P07,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_16,관악안심16,1,,관악경찰서 난우파출소,02-870-0860,,동방빌,20220922,1162010200_16_P07_307.jpeg,126.915355,37.460922,POINT (126.915355 37.460922),Seoul Safe Route Facilities SHP
POINT(126.915400 37.460988),1162010200_16_P08,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_16,관악안심16,1,,,,,동방빌,20220922,1162010200_16_P08_304.jpeg,126.9154,37.460988,POINT (126.9154 37.460988),Seoul Safe Route Facilities SHP
POINT(126.915492 37.461001),1162010200_16_P09,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_16,관악안심16,1,,,,,동방빌,20220922,1162010200_16_P09_305.jpeg,126.915492,37.461001,POINT (126.915492 37.461001),Seoul Safe Route Facilities SHP
POINT(126.915419 37.461313),1162010200_16_P10,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_16,관악안심16,1,,,,,리성수퍼,20220922,1162010200_16_P10_305.jpeg,126.915419,37.461313,POINT (126.915419 37.461313),Seoul Safe Route Facilities SHP
POINT(126.915529 37.461379),1162010200_16_P11,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_16,관악안심16,1,방범용 CCTV,관악구청 토목과장,08-879-6781,,리성수퍼,20220922,1162010200_16_P11_302.jpeg,126.915529,37.461379,POINT (126.915529 37.461379),Seoul Safe Route Facilities SHP
POINT(126.915529 37.461379),1162010200_16_P12,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_16,관악안심16,1,,,,,리성수퍼,20220922,1162010200_16_P12_305.jpeg,126.915529,37.461379,POINT (126.915529 37.461379),Seoul Safe Route Facilities SHP
POINT(126.915529 37.461379),1162010200_16_P13,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_16,관악안심16,1,,,,,리성수퍼,20220922,1162010200_16_P13_304.jpeg,126.915529,37.461379,POINT (126.915529 37.461379),Seoul Safe Route Facilities SHP
POINT(126.915525 37.461553),1162010200_16_P14,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_16,관악안심16,1,다목적 CCTV,관악구청 토목과장,08-879-6781,,라임스빌,20220922,1162010200_16_P14_302.jpeg,126.915525,37.461553,POINT (126.915525 37.461553),Seoul Safe Route Facilities SHP
POINT(126.915525 37.461553),1162010200_16_P15,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_16,관악안심16,1,,,,,라임스빌,20220922,1162010200_16_P15_305.jpeg,126.915525,37.461553,POINT (126.915525 37.461553),Seoul Safe Route Facilities SHP
POINT(126.915510 37.461665),1162010200_16_P16,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_16,관악안심16,1,,,,,라임스빌맞은편,20220922,1162010200_16_P16_305.jpeg,126.91551,37.461665,POINT (126.91551 37.461665),Seoul Safe Route Facilities SHP
POINT(126.915510 37.461665),1162010200_16_P17,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_16,관악안심16,1,다목적 CCTV,관악구청 도로관리과장,02-879-6782,,라임스빌맞은편,20220922,1162010200_16_P17_302.jpeg,126.91551,37.461665,POINT (126.91551 37.461665),Seoul Safe Route Facilities SHP
POINT(126.915657 37.461840),1162010200_16_P18,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_16,관악안심16,1,,,,,주차장,20220922,1162010200_16_P18_305.jpeg,126.915657,37.46184,POINT (126.915657 37.46184),Seoul Safe Route Facilities SHP
POINT(126.915805 37.462238),1162010200_16_P19,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_16,관악안심16,1,,관악경찰서 난우파출소,02-870-0860,,난향7길8,20220922,1162010200_16_P19_307.jpeg,126.915805,37.462238,POINT (126.915805 37.462238),Seoul Safe Route Facilities SHP
POINT(126.915908 37.462252),1162010200_16_P20,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_16,관악안심16,1,,,,,난향7길8,20220922,1162010200_16_P20_305.jpeg,126.915908,37.462252,POINT (126.915908 37.462252),Seoul Safe Route Facilities SHP
POINT(126.915853 37.462241),1162010200_16_P21,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_16,관악안심16,1,,,,,난향7길8,20220922,1162010200_16_P21_304.jpeg,126.915853,37.462241,POINT (126.915853 37.462241),Seoul Safe Route Facilities SHP
POINT(126.916135 37.462514),1162010200_16_P22,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_16,관악안심16,1,,,,,이진미용실,20220922,1162010200_16_P22_305.jpeg,126.916135,37.462514,POINT (126.916135 37.462514),Seoul Safe Route Facilities SHP
POINT(126.916135 37.462514),1162010200_16_P23,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_16,관악안심16,1,다목적 CCTV,관악구청 토목과장,08-879-6781,,이진미용실,20220922,1162010200_16_P23_302.jpeg,126.916135,37.462514,POINT (126.916135 37.462514),Seoul Safe Route Facilities SHP
POINT(126.916357 37.462621),1162010200_16_P24,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_16,관악안심16,1,,,,,난초사랑방,20220922,1162010200_16_P24_305.jpeg,126.916357,37.462621,POINT (126.916357 37.462621),Seoul Safe Route Facilities SHP
POINT(126.916860 37.462828),1162010200_16_P25,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_16,관악안심16,1,,,,,바른디자인,20220922,1162010200_16_P25_305.jpeg,126.91686,37.462828,POINT (126.91686 37.462828),Seoul Safe Route Facilities SHP
POINT(126.916953 37.462951),1162010200_16_P26,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_16,관악안심16,1,,,,,아리랑전기,20220922,1162010200_16_P26_305.jpeg,126.916953,37.462951,POINT (126.916953 37.462951),Seoul Safe Route Facilities SHP
POINT(126.916953 37.462951),1162010200_16_P27,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_16,관악안심16,1,,관악경찰서 난우파출소,02-870-0860,,아리랑전기,20220922,1162010200_16_P27_307.jpeg,126.916953,37.462951,POINT (126.916953 37.462951),Seoul Safe Route Facilities SHP
POINT(126.917026 37.462969),1162010200_16_P28,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_16,관악안심16,1,,,,,아리랑전기,20220922,1162010200_16_P28_304.jpeg,126.917026,37.462969,POINT (126.917026 37.462969),Seoul Safe Route Facilities SHP
POINT(126.917183 37.463068),1162010200_16_P29,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_16,관악안심16,1,다목적 CCTV,관악구청 CCTV 통합관제센터,02-879-4963,,헬스벨스토리,20220922,1162010200_16_P29_302.jpeg,126.917183,37.463068,POINT (126.917183 37.463068),Seoul Safe Route Facilities SHP
POINT(126.917171 37.463040),1162010200_16_P30,1162000000,서울특별시 관악구,1162010200,신림동,301,1162010200_16,관악안심16,1,,,,,헬스벨스토리,20220922,1162010200_16_P30_301.jpeg,126.917171,37.46304,POINT (126.917171 37.46304),Seoul Safe Route Facilities SHP
POINT(126.917171 37.463040),1162010200_16_P31,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_16,관악안심16,1,,,,,헬스벨스토리,20220922,1162010200_16_P31_305.jpeg,126.917171,37.46304,POINT (126.917171 37.46304),Seoul Safe Route Facilities SHP
POINT(126.921249 37.482402),1162010200_17_P01,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_17,관악안심17,1,,,,,세진타운,20220928,1162010200_17_P01_305.jpeg,126.921249,37.482402,POINT (126.921249 37.482402),Seoul Safe Route Facilities SHP
POINT(126.921273 37.482362),1162010200_17_P02,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_17,관악안심17,1,다목적 CCTV,관악구청 CCTV 통합관제센터,02-879-4963,,세진타운,20220928,1162010200_17_P02_302.jpeg,126.921273,37.482362,POINT (126.921273 37.482362),Seoul Safe Route Facilities SHP
POINT(126.921262 37.482323),1162010200_17_P03,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_17,관악안심17,1,,관악경찰서 미성파출소,02-870-0870,,세진타운,20220928,1162010200_17_P03_307.jpeg,126.921262,37.482323,POINT (126.921262 37.482323),Seoul Safe Route Facilities SHP
POINT(126.921222 37.482368),1162010200_17_P04,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_17,관악안심17,1,,,,,세진타운,20220928,1162010200_17_P04_304.jpeg,126.921222,37.482368,POINT (126.921222 37.482368),Seoul Safe Route Facilities SHP
POINT(126.920957 37.482353),1162010200_17_P05,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_17,관악안심17,1,,,,,성보빌라,20220928,1162010200_17_P05_305.jpeg,126.920957,37.482353,POINT (126.920957 37.482353),Seoul Safe Route Facilities SHP
POINT(126.920342 37.482232),1162010200_17_P06,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_17,관악안심17,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,남서울중학교앞,20220928,1162010200_17_P06_302.jpeg,126.920342,37.482232,POINT (126.920342 37.482232),Seoul Safe Route Facilities SHP
POINT(126.920342 37.482232),1162010200_17_P07,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_17,관악안심17,1,,관악경찰서 미성파출소,02-870-0870,,남서울중학교앞,20220928,1162010200_17_P07_307.jpeg,126.920342,37.482232,POINT (126.920342 37.482232),Seoul Safe Route Facilities SHP
POINT(126.920342 37.482232),1162010200_17_P08,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_17,관악안심17,1,,,,,남서울중학교앞,20220928,1162010200_17_P08_305.jpeg,126.920342,37.482232,POINT (126.920342 37.482232),Seoul Safe Route Facilities SHP
POINT(126.920301 37.482202),1162010200_17_P09,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_17,관악안심17,1,,,,,남서울중학교앞,20220928,1162010200_17_P09_304.jpeg,126.920301,37.482202,POINT (126.920301 37.482202),Seoul Safe Route Facilities SHP
POINT(126.920055 37.482181),1162010200_17_P10,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_17,관악안심17,1,,,,,중앙부동산,20220928,1162010200_17_P10_305.jpeg,126.920055,37.482181,POINT (126.920055 37.482181),Seoul Safe Route Facilities SHP
POINT(126.919682 37.482105),1162010200_17_P11,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_17,관악안심17,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,중앙공인중개사,20220928,1162010200_17_P11_302.jpeg,126.919682,37.482105,POINT (126.919682 37.482105),Seoul Safe Route Facilities SHP
POINT(126.919682 37.482105),1162010200_17_P12,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_17,관악안심17,1,,,,,중앙공인중개사,20220928,1162010200_17_P12_305.jpeg,126.919682,37.482105,POINT (126.919682 37.482105),Seoul Safe Route Facilities SHP
POINT(126.919104 37.481996),1162010200_17_P13,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_17,관악안심17,1,,관악경찰서 미성파출소,02-870-0870,,럭키슈퍼,20220928,1162010200_17_P13_307.jpeg,126.919104,37.481996,POINT (126.919104 37.481996),Seoul Safe Route Facilities SHP
POINT(126.919104 37.481996),1162010200_17_P14,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_17,관악안심17,1,,,,,럭키슈퍼,20220928,1162010200_17_P14_305.jpeg,126.919104,37.481996,POINT (126.919104 37.481996),Seoul Safe Route Facilities SHP
POINT(126.919104 37.481996),1162010200_17_P15,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_17,관악안심17,1,다목적 CCTV,관악구청 도로관리과장,02-879-6782,,럭키슈퍼,20220928,1162010200_17_P15_302.jpeg,126.919104,37.481996,POINT (126.919104 37.481996),Seoul Safe Route Facilities SHP
POINT(126.919111 37.481970),1162010200_17_P16,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_17,관악안심17,1,,,,,럭키슈퍼,20220928,1162010200_17_P16_304.jpeg,126.919111,37.48197,POINT (126.919111 37.48197),Seoul Safe Route Facilities SHP
POINT(126.919110 37.481951),1162010200_17_P17,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_17,관악안심17,1,불법주정차 단속용 CCTV,관악구청 CCTV 통합관제센터,02-879-4963,,럭키슈퍼,20220928,1162010200_17_P17_302.jpeg,126.91911,37.481951,POINT (126.91911 37.481951),Seoul Safe Route Facilities SHP
POINT(126.919110 37.481951),1162010200_17_P18,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_17,관악안심17,1,,,,,럭키슈퍼,20220928,1162010200_17_P18_305.jpeg,126.91911,37.481951,POINT (126.91911 37.481951),Seoul Safe Route Facilities SHP
POINT(126.919110 37.481951),1162010200_17_P19,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_17,관악안심17,1,,관악경찰서 미성파출소,02-870-0870,,럭키슈퍼,20220928,1162010200_17_P19_307.jpeg,126.91911,37.481951,POINT (126.91911 37.481951),Seoul Safe Route Facilities SHP
POINT(126.918965 37.481914),1162010200_17_P20,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_17,관악안심17,1,,,,,세진빌,20220928,1162010200_17_P20_305.jpeg,126.918965,37.481914,POINT (126.918965 37.481914),Seoul Safe Route Facilities SHP
POINT(126.918501 37.481845),1162010200_17_P21,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_17,관악안심17,1,다목적 CCTV,관악구청 CCTV 통합관제센터,02-879-4963,,파크빌,20220928,1162010200_17_P21_302.jpeg,126.918501,37.481845,POINT (126.918501 37.481845),Seoul Safe Route Facilities SHP
POINT(126.918501 37.481845),1162010200_17_P22,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_17,관악안심17,1,,,,,파크빌,20220928,1162010200_17_P22_305.jpeg,126.918501,37.481845,POINT (126.918501 37.481845),Seoul Safe Route Facilities SHP
POINT(126.918501 37.481845),1162010200_17_P23,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_17,관악안심17,1,,관악경찰서 미성파출소,02-870-0870,,파크빌,20220928,1162010200_17_P23_307.jpeg,126.918501,37.481845,POINT (126.918501 37.481845),Seoul Safe Route Facilities SHP
POINT(126.918307 37.481804),1162010200_17_P24,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_17,관악안심17,1,,,,,초원6차빌라,20220928,1162010200_17_P24_305.jpeg,126.918307,37.481804,POINT (126.918307 37.481804),Seoul Safe Route Facilities SHP
POINT(126.917778 37.481729),1162010200_17_P25,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_17,관악안심17,1,,,,,그린하우스,20220928,1162010200_17_P25_305.jpeg,126.917778,37.481729,POINT (126.917778 37.481729),Seoul Safe Route Facilities SHP
POINT(126.917778 37.481729),1162010200_17_P26,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_17,관악안심17,1,다목적 CCTV,관악구청 도로관리과장,02-879-6782,,그린하우스,20220928,1162010200_17_P26_302.jpeg,126.917778,37.481729,POINT (126.917778 37.481729),Seoul Safe Route Facilities SHP
POINT(126.917382 37.481671),1162010200_17_P27,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_17,관악안심17,1,,,,,금호맨션,20220928,1162010200_17_P27_304.jpeg,126.917382,37.481671,POINT (126.917382 37.481671),Seoul Safe Route Facilities SHP
POINT(126.917354 37.481633),1162010200_17_P28,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_17,관악안심17,1,,관악경찰서 미성파출소,02-870-0870,,금호맨션,20220928,1162010200_17_P28_307.jpeg,126.917354,37.481633,POINT (126.917354 37.481633),Seoul Safe Route Facilities SHP
POINT(126.917354 37.481633),1162010200_17_P29,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_17,관악안심17,1,,,,,금호맨션,20220928,1162010200_17_P29_305.jpeg,126.917354,37.481633,POINT (126.917354 37.481633),Seoul Safe Route Facilities SHP
POINT(126.916992 37.481564),1162010200_17_P30,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_17,관악안심17,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,팰리스25,20220928,1162010200_17_P30_302.jpeg,126.916992,37.481564,POINT (126.916992 37.481564),Seoul Safe Route Facilities SHP
POINT(126.916992 37.481564),1162010200_17_P31,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_17,관악안심17,1,,,,,팰리스25,20220928,1162010200_17_P31_305.jpeg,126.916992,37.481564,POINT (126.916992 37.481564),Seoul Safe Route Facilities SHP
